scene_id,im_id,obj_id,score,R,t,time
1,453,5,0.0127784110441658,-0.22612909476899612 0.8063878754765594 0.5464469112213513 -0.24679117295163228 -0.590102069963379 0.7686830712186219 0.9423161621515954 0.03896333288280496 0.33244865654496447,-16.692290387627 62.93257353191973 986.8366370573142,0.2
1,454,5,1.0,-0.0024346520759914725 0.3131637954924773 0.9496960090797553 0.43614493923829833 -0.8542784550952445 0.28281780908723414 0.8998731379733977 0.4148936711409659 -0.13450493374252892,35.365058111990706 83.73570309960198 397.5936462207984,0.2
1,454,5,0.9891133706292048,0.009815624893221797 -0.022882031080552367 -0.9996899850261505 0.9987784642238562 0.04864160508110138 0.008693311093586897 0.048427604840537486 -0.9985541582251627 0.023331527610637115,18.797000524661964 8.826292545421662 560.9559675011476,0.2
1,454,5,0.9466408537897832,-0.9409263446820033 0.013166987492993498 0.3383552043692004 -0.319797309331152 -0.36299687328472674 -0.8751930935114077 0.1112982247294155 -0.931697322324086 0.34576408828305083,-54.99873398002582 -4.552309775364503 554.505964033906,0.2
1,454,5,0.0185521978876424,0.4027405753971364 0.8536478077138155 0.3302808642870182 -0.48858802936927337 -0.10463443693405229 0.8662178549098049 0.7740037251110831 -0.5102323539260228 0.3749415668091178,19.037517270803523 -66.40649550560062 504.02020106121785,0.2
1,454,5,0.0170329751027347,-0.8577536797006251 0.14211594419030882 0.49402599462673463 -0.35296394054570157 -0.8615024276448188 -0.36500688190297764 0.3737312960329759 -0.4874593578637924 0.7891186810591492,-31.943841774844497 77.91425264526686 624.6019360033285,0.2
1,454,5,0.0107248103528626,-0.18098225626229825 0.7365438411024817 0.6517273916694081 -0.26750347684274833 -0.6745530233234617 0.6880553092609769 0.9464075828073489 -0.049813540921917365 0.31911016647166157,-45.72708245721812 9.342371424469377 616.9619745321743,0.2
1,454,5,0.0105009997943823,-0.41616756257293736 0.6326689484437927 0.6530961349886598 -0.3637215138482025 -0.7741121698108546 0.518128371076804 0.8333733978392112 -0.021916893615565397 0.5522756825609582,-48.5666320343947 -15.38950527353876 728.5728711362176,0.2
1,455,5,1.0,-0.42309342307396264 0.9010482307420495 0.09541509958166616 -0.46365600091703546 -0.3057718376957491 0.831580841581735 0.7784696963692157 0.3075966013284069 0.5471464727895394,-15.777200470281205 36.68104553488783 451.41566356468115,0.2
1,455,5,0.986826377349692,-0.21741691706060845 0.701687175462341 0.6785020206068234 -0.4745923021073927 -0.6834244196308682 0.5547010090423635 0.8529314339126363 -0.2014104526679106 0.4816033623219853,-32.76254093657604 10.779570169841936 765.5123151475842,0.2
1,455,5,0.9498294576388908,-0.8813929799864644 -0.19852189666069797 0.4286437581218455 -0.36843979790931236 -0.27897800947388296 -0.8868051564726804 0.2956324240456806 -0.9395532591483196 0.17274589163463705,-23.79975141036426 -5.660645339392104 409.39736473682837,0.2
1,455,5,0.0589807191702993,-0.6524278404760511 0.6935867329708988 -0.305410145244901 -0.4898454733423808 -0.07844660161417172 0.8682727353436629 0.5782640618417638 0.7160890828255536 0.3909310683999445,-37.46908024243814 100.31211939088308 1022.1428549152441,0.2
1,455,5,0.0337117534037146,-0.6404691648251944 0.6398660054524756 0.4247007699244377 0.07864821579554909 0.6047476155921753 -0.7925243085153636 -0.763946141465676 -0.47418542417694665 -0.4376465199654105,3.515512571597599 -30.035189522180435 261.50663499963855,0.2
1,455,5,0.0160978252528621,-0.2831990827675372 0.910782067500857 -0.3004568272455962 -0.7261033720596516 -0.40828379518991914 -0.553243378332646 -0.62655580166752 0.06148469813035279 0.7769475267304675,49.96282462920468 -32.495022807253406 1512.3903733323739,0.2
1,455,5,0.0105913994164076,0.4906451067786603 0.6191207270095355 -0.6131532472240043 -0.5641209987137609 -0.3106094880897677 -0.7650419888599589 -0.6641045685766255 0.721256730502944 0.19685997739473976,21.20939891889095 -7.994499208583082 148.55507955294416,0.2
1,456,5,1.0,-0.18631427108346468 -0.9571643312459508 -0.22163807295031432 0.7965461849858095 -0.27921914556733235 0.5362376748543516 -0.5751531687952259 -0.07663622993819902 0.8144481080373809,67.02053121882128 79.96911768621624 643.4792733866285,0.2
1,456,5,0.9915890017706064,-0.6387689674923497 -0.16749640373557315 -0.7509455112752238 0.3948221261476188 -0.9090685937085834 -0.13307809976465762 -0.6603708767601969 -0.3814960637652088 0.6468160932279128,-108.86882512004581 47.170621051159074 762.0257986470089,0.2
1,456,5,0.988319733632769,-0.8018363994533857 -0.5975317209544839 0.0037723951016913615 0.2917178022428009 -0.3859349843812676 0.8751885006587216 -0.521496991713529 0.7028584710194533 0.4837673587065753,-30.697759897564953 -31.186751773114743 354.4019802203757,0.2
1,456,5,0.9743454912332488,-0.6888592564202078 -0.5521906181017504 0.4696365042504737 0.18941400299676456 -0.7624738387432308 -0.6186727573611944 0.6997108404998025 -0.3372227253797828 0.6298297969884343,40.557998940567764 23.07155896012319 666.9298691763317,0.2
1,456,5,0.9556760022764232,-0.5295570740480364 -0.8358171516535066 -0.1448412728731054 0.5449777179575436 -0.20437182312658714 -0.813161389172963 0.6500527611321025 -0.5095506323357217 0.5637282686106804,33.544759414365146 -10.677881867271878 526.7710393984813,0.2
1,456,5,0.9188037801283676,0.1829557285843751 -0.5367208787179439 0.823685558770092 -0.6014400021071921 0.6016493703044645 0.525631010384226 -0.7776870355377292 -0.591564648673735 -0.21273020753071045,10.589851021276493 -6.082253085467585 347.6295300586415,0.2
1,456,5,0.9118845214591458,-0.7495095339589877 -0.6493382450387033 0.12882275433570678 0.4432790045108664 -0.6368165436170847 -0.6308473776876977 0.49166979027029534 -0.4157217017496759 0.7651380816754042,81.17393168415613 -77.22826693196828 809.7977833795745,0.2
1,456,5,0.8990598629102716,-0.651032159576761 0.20346108479615677 0.7312733511966574 -0.11252253103556346 0.9268922369766708 -0.3580634874456405 -0.7506635779136812 -0.3153955738528282 -0.5805426985053518,48.33564075144429 -81.18908298252876 404.52497073911223,0.2
1,456,5,0.7136616544810779,-0.1400301421380522 0.7195711689831693 0.6801535797604777 -0.4923715418732798 -0.6465744086946892 0.5826764100033931 0.859047044140265 -0.2532960062640319 0.44483627231214606,-50.75309300213998 29.25476365392238 937.0356478320722,0.2
1,456,5,0.7064269401143453,-0.5197628350753289 -0.6823819353573746 0.5140053400232145 0.4702332864616426 -0.7308326759557888 -0.4947365521757856 0.7132511840704783 -0.01544325267632951 0.7007383637056244,-47.171634896180905 95.91803000405103 713.6733435047453,0.2
1,456,5,0.5153596763562988,-0.7810742671708927 -0.5989894981637401 0.176449908622826 0.29019673389307454 -0.09799180016638598 0.9519366905093757 -0.5529094363467175 0.794738440110771 0.25036366950708544,13.881611941135827 0.5485960764545759 199.31890027955515,0.2
1,456,5,0.4964026678256449,-0.2969823871167292 -0.6036160154502035 -0.7398980792206918 0.8470567055467082 0.19115340651630297 -0.49593881957915986 0.44079065249935445 -0.7740207239274883 0.4545277984897742,-12.440216288103201 28.319541309944043 415.6685267630068,0.2
1,456,5,0.2290650891904012,0.2927889660954155 -0.4531577160075814 0.8419754781200992 0.6889480508263591 0.7105903976631192 0.14287011587988083 -0.6630423852178216 0.5382465709800316 0.5202551530094628,139.73556247162827 -6.9061720876576835 729.9771568977104,0.2
1,456,5,0.2270405855015968,-0.8008562568704951 0.32792625399813724 -0.5010924343573038 -0.09054784657221779 -0.8934360740566172 -0.4399693955895488 -0.5919715730611679 -0.3069794024247359 0.7452068861560786,-32.00629760035928 16.120847499673637 548.9989185599028,0.2
1,456,5,0.2034214582063228,-0.42211473870257393 -0.3593023351600205 0.8322986118687292 0.8983844159438469 -0.2886891907261949 0.3310045201309 0.12134491567136435 0.8874459888389887 0.4446515808296404,-42.194611356425675 107.36221007933972 435.63029200176,0.2
1,456,5,0.1357200548240246,0.092495257185924 0.5754698530594768 0.8125755814801562 0.9348770496253718 -0.3310713401080416 0.1280494820092049 0.3427091032958859 0.7478142924408235 -0.5686160871267716,-9.3482062058997 84.81331860461496 544.8052467412248,0.2
1,456,5,0.1320002857890174,-0.02356348053546677 -0.9706501781324477 0.2393386598034306 0.9963207725736469 -0.0030680590281162434 0.08564756360837877 -0.08239951773709582 0.24047623314009142 0.9671512295248591,-38.78613891130794 61.13977297623768 605.9272542535981,0.2
1,456,5,0.0696076729901195,-0.8979101921476558 0.37321106201871146 0.23338978131920324 -0.10925019244882739 -0.7025775965531176 0.7031707589707773 0.4264055373552907 0.6058863127753508 0.6716249650692233,-41.00680141915269 45.47989048543798 607.7900329647842,0.2
1,456,5,0.0679816608000807,-0.7814412539232303 0.42368740421557816 -0.4580813794250481 0.22392912028031675 -0.4948065951060122 -0.8396559905878589 -0.5824133547210032 -0.7587195904605735 0.29178633842928103,-106.43205309772283 112.20182895547174 808.0890077477138,0.2
1,456,5,0.0627832240857841,-0.33298004609905285 0.841238921716076 0.42595934722675904 -0.8859691382304632 -0.12448808743387024 -0.4467229591035449 -0.3227738759612418 -0.526136667299506 0.7867637716112288,-140.7546450025441 -61.014607953937464 699.0867946761698,0.2
1,456,5,0.0554971801820644,0.12807618355664727 -0.9852171237051202 -0.11377042833607354 0.6370262712067978 -0.006199957745944007 0.770817157512929 -0.7601276346758662 -0.17119807149076827 0.626815123716646,-23.488420544203557 62.156250955177214 417.30353337173517,0.2
1,457,5,1.0,0.47212542681237313 0.8044001595310133 -0.36060777127471166 -0.8800973409093562 0.4534388221551845 -0.1407902876153011 0.050261833248646026 0.3838406152415339 0.9220304388736229,-154.53638676824002 26.185817831707457 1439.6194289756436,0.2
1,457,5,0.9763249061194268,0.07473297159257886 0.8554680490511699 -0.5124347763467355 0.6132341246194748 -0.44464561635669186 -0.652866130425652 -0.7863579918581168 -0.2654518655187097 -0.5578318884157727,-14.287310951120276 -41.177473951479264 490.0691782078906,0.2
1,457,5,0.962260940000666,-0.03254084220183906 0.8859134590754185 0.46270772266931237 -0.163165686811164 -0.4614508859487043 0.8720321315780726 0.9860618906723024 -0.04712136337355283 0.15956667846884975,42.06966853999424 6.956189944776179 578.0311833316215,0.2
1,457,5,0.9533780355698164,0.9706346824059444 -0.2390729690749681 0.026691361306445737 -0.22874671020072568 -0.9516175513500232 -0.20518035611366636 0.07445304482059215 0.19304960870269866 -0.9783601549003709,62.47285622375644 -10.017199066420098 626.4054927761849,0.2
1,457,5,0.948952866761086,0.1836286303170834 -0.43392417424215785 0.8820376052845667 0.9803691508535235 0.015292126355321234 -0.1965769033388049 0.0718112399462148 0.9008196056257844 0.428213946453864,10.842827365999732 54.84123248270877 402.61001784485507,0.2
1,457,5,0.9480946210398266,0.02248073089207253 0.9703510393063074 -0.24065219146254885 -0.5151915961056649 -0.19504610240666462 -0.8345865067433491 -0.8567801561898221 0.14274410129016862 0.4955319217832555,-148.76920605573775 -64.4509354694442 775.4830024369274,0.2
1,457,5,0.9334334334334334,-0.10917098487501975 0.7526172063910284 0.6493450829147646 -0.27030408495329405 -0.6511104368141505 0.7092185140908608 0.956565417375613 -0.09809454478129886 0.27451787294303664,-21.816686524395614 19.539042276515595 432.5407559096804,0.2
1,457,5,0.756559886696873,-0.11397597255022729 0.9658560301635345 0.23266200093261397 -0.4481422099025755 -0.25899156813354673 0.8556237066253849 0.8866668130616293 -0.006745119158637958 0.46235967166554454,18.793331913545316 25.06475463165625 803.3264268521696,0.2
1,457,5,0.6681894712716631,0.17216414745161362 0.9849150312778341 -0.01737490993477986 -0.6503658705229043 0.10040168775445592 -0.7529566624680608 -0.7398538644835503 0.1409321902868163 0.6578406926830511,3.145915480349011 118.10478303011307 886.4879764492321,0.2
1,457,5,0.6059366607311812,-0.6963350803175896 0.71726444236234 -0.025478925443148392 -0.48438877020474735 -0.44346627051485554 0.754125444614606 0.5296083224597481 0.5374657074067948 0.6562359622445915,-23.49298625210831 20.13425206942425 310.9181360134476,0.2
1,457,5,0.5465296509817058,-0.03902969107259899 0.8071381674450346 0.5890710159804575 -0.99792968972622 -0.001327209624207848 -0.06430064445667277 -0.05111768361054242 -0.5903610904930003 0.8055189415862347,-46.40766274000866 98.95117121456356 928.414052779619,0.2
1,457,5,0.3677258471779019,-0.5886285798481492 -0.7311951578441784 0.3447753415358733 0.493443859617837 -0.662800963102915 -0.5632122519222222 0.6403354998681577 -0.16139555277353645 0.7509473504537595,45.499411123681526 163.02745306908 1254.7388620460804,0.2
1,457,5,0.3423452807014451,-0.514943696711339 -0.42269505135625607 -0.745762618248054 0.841265543169509 -0.4162759769803428 -0.3449443387921771 -0.16463679750581794 -0.8050113070932565 0.5699574724126661,-48.02694680634857 88.03338402132212 470.16260358614494,0.2
1,457,5,0.3145474241364652,-0.055463175821362176 0.3074926642171655 -0.9499326805518579 -0.23064874599641605 -0.9296101745992259 -0.2874475243446664 -0.9714550901086932 0.2031580289681566 0.12248192996391005,83.21574434355387 75.53605154063875 849.1654681332019,0.2
1,457,5,0.2466238253909486,-0.14883415057532123 -0.4537618481904394 -0.8786060441115343 0.9855126905900183 -0.1411324343064851 -0.09405515760843991 -0.08132116765360309 -0.8798760259908907 0.46819338587589227,-14.034007962598688 118.50183584561164 740.9771601847707,0.2
1,457,5,0.1597989868537813,-0.7263620466235875 0.6340378865584878 0.2653189319163627 -0.03304930430211295 -0.4177970870493116 0.9079390604761182 0.686517239921868 0.6507238680589149 0.32442645827445116,-43.05816258587955 30.019403093179065 373.96487895560574,0.2
1,457,5,0.1336781987466919,0.7120417273074396 -0.08527716747775621 -0.696939296696641 0.7020379066586462 0.10315627133061178 0.7046286690871378 0.011804922167632126 -0.9910028195682069 0.1333193737627065,-86.85146740428517 -56.763917583597426 649.571731487662,0.2
1,457,5,0.1115656385348166,0.9550951418753537 0.28530773987851243 0.07995475927993767 -0.025358463306304813 -0.19014596800282305 0.9814282751128642 0.2952121581250347 -0.9393849074887697 -0.17437252443396875,-8.750337731237746 1.0172236003124784 209.62280571507307,0.2
1,457,5,0.0543841603345028,-0.5894017615964242 0.7925238847132751 0.15656134767563595 -0.676281028988707 -0.5900667366177517 0.44098210413491 0.44187049376147264 0.15403615970367598 0.8837552422739775,15.688533954140468 187.57535680498944 1298.091130476871,0.2
1,457,5,0.0488297893049605,0.4648052115345257 -0.08993422606472753 -0.8808336677900563 -0.17977076647301368 -0.9836927409046116 0.005573420249535624 -0.866970926186138 0.1557575888157981 -0.4733930572729589,165.36205146927645 104.28450367967139 1332.2156076426743,0.2
1,457,5,0.0422252609752609,-0.4069194371059751 0.8906334305382886 0.20294990542731406 -0.4332664095798715 0.007411713749126747 -0.901235421423874 -0.8041746017098048 -0.45466158723483585 0.38286557831434276,-112.48900956386834 -62.12414988901086 765.7741960324281,0.2
1,458,5,1.0,-0.02156781365677586 0.5503570504536218 0.8346507931045511 0.10207960708783279 0.8316941664530688 -0.5457697017100975 -0.9945423989106047 0.07342976578966304 -0.0741180562698116,26.806154783328207 10.50439210728668 270.53940839650795,0.2
1,458,5,0.98386626235037,-0.8401663343912965 -0.1280908896866804 0.5269850610166923 -0.14504524977564534 -0.8832388093016011 -0.4459272152055878 0.5225728715433023 -0.4510897136077973 0.7234885377144706,25.081425850047594 36.7003285741683 486.63562366893177,0.2
1,458,5,0.9755214872574286,-0.38202153107151443 0.5681981329029263 -0.7288418426266458 -0.798144394368938 0.1947048614060965 0.5701364246233298 0.46585950192651115 0.7995254209282285 0.37912270540594334,-52.976917487106164 -2.7985095149358745 408.7022527382262,0.2
1,458,5,0.9669669669669668,-0.18788460590413386 0.807164867705926 0.5596286726084747 0.7016258491877463 0.5090218187724654 -0.49861604042102897 -0.687328555070879 0.29896766439674766 -0.6619650995553553,-4.469203094972684 -129.12825828094844 728.3635162447692,0.2
1,458,5,0.9484472247308432,0.9858316063675231 -0.05507503568288236 -0.15843858220571838 0.13462048274918237 0.8232723193045544 0.5514526397536573 0.10006682522797472 -0.5649685201065889 0.8190221009089833,18.51743817392739 82.62306497159537 915.5318876280044,0.2
1,458,5,0.9375350901023272,-0.715000966826046 0.34349803721885896 -0.608919301602939 0.4676750712802481 -0.4124067020885889 -0.7817932845550852 -0.5196668597677115 -0.8437593320960692 0.13422572167792624,-37.466129498858756 11.113368577108876 276.53475705086896,0.2
1,458,5,0.9047502269996156,-0.19239895414439567 0.43228820298069565 0.8809708008826762 -0.686474852760478 -0.7008077172425121 0.19396087229340683 0.701238132856181 -0.5674464318480292 0.4315896523450454,-82.13374178705146 -14.826671785862619 1204.058665212434,0.2
1,458,5,0.6562374110051372,0.13746901006929085 -0.14017484053239393 0.9805372432255122 0.9749983379008316 -0.1553363335892909 -0.15889891301595688 0.17458669010318434 0.9778658586681277 0.11531630452828528,-173.38818989100224 -75.52421986976793 1006.0849215673712,0.2
1,458,5,0.623013722769224,-0.15851983930314856 0.7232115054957092 0.6721879044329296 -0.5742676130861549 -0.6213328835158235 0.5330686226202423 0.8031738100234805 -0.30151379102877146 0.5138105338661558,14.23827569557934 15.338054874047714 792.7421258221641,0.2
1,458,5,0.3640535400926599,-0.09175274691085189 0.2679527026205857 -0.9590530655769979 -0.4371913061621736 -0.876166373998001 -0.2029685859718389 -0.8946760280964982 0.40066673711891676 0.1975372636136158,51.92656583973199 42.076730464912224 919.8356465116531,0.2
1,458,5,0.3314879671847887,-0.5290707881330063 -0.8455121995834072 -0.07206400974097854 0.46096337410055516 -0.21506212715951828 -0.8609651846616416 0.71245832782146 -0.4887303978854308 0.5035332454769963,40.38183107923798 3.5994926890422274 939.5163671760929,0.2
1,458,5,0.2504771274942424,-0.9779639424391928 0.048927362160643806 0.20295970171635655 0.013058893044285372 -0.9559112125670712 0.29336533367289563 0.20836504649592538 0.28955114733074827 0.934207760874527,-77.22607126212678 46.888060900720184 607.4549477086045,0.2
1,458,5,0.1464408173454628,-0.4925683760163757 -0.6323979390472166 -0.5978705893731713 0.816058607469066 -0.5743206644742584 -0.06483921293087327 -0.3023652495314883 -0.5198351864261201 0.7989659785179102,-12.179800498350785 27.02111552220274 649.6784668189503,0.2
1,458,5,0.1128336160121001,-0.17167463147962148 0.4605658984466981 0.8708655889942616 -0.4094549946675277 -0.837377887883732 0.3621393105217864 0.8960326044559714 -0.29441013241966685 0.3323375478041617,-71.61086934576397 41.001544768105504 820.2111587930758,0.2
1,458,5,0.1116915203712269,-0.9105087549280797 0.13384598368765183 0.3912276317567599 -0.3311550102384374 -0.802629501786112 -0.4961070872871683 0.24760889804952188 -0.5812668367568052 0.7751249564382756,-69.07097820283647 49.933392359912176 735.2888367170026,0.2
1,458,5,0.1042176039119804,-0.1917691736200864 0.8013203248761843 0.566665969500018 -0.43784024571731306 -0.5865925344061352 0.6813259996574252 0.8783623986028044 -0.11745184340534376 0.4633406535168424,-23.914733081708246 17.97023156369619 626.393389023091,0.2
1,458,5,0.0813645246713706,-0.9368430960965191 0.25408107652119805 0.2403493703967569 -0.34485928127731924 -0.5565469515120373 -0.7558621348364719 -0.0582845555287092 -0.7910109337528067 0.6090193866128844,-28.768805768330097 -3.0743033694009156 492.7885773455592,0.2
1,458,5,0.0571589315476846,-0.934235417308746 -0.3377117949804639 0.11469493701566066 0.3559024959947831 -0.8618327058191164 0.36135550435157887 -0.023186168088682547 0.37841132476654776 0.9253471083316739,-30.307478879188047 -19.704883551902014 446.30309072039546,0.2
1,458,5,0.049507010066301,-0.2811366539504724 0.7710626386479317 0.5713357936335003 -0.1921213534464068 -0.6285163285773776 0.75369530332989 0.9402401647214681 0.10212556973110665 0.3248365752984781,-99.97845484466879 40.14749170208195 710.1983203873987,0.2
1,458,5,0.0426695644299556,-0.10274544073189662 -0.22249817363668273 0.9695039644772727 0.9009226922687279 0.39232922030680045 0.18551572830551377 -0.42164164519657626 0.8925090171095185 0.16014361496521157,-99.71202422625464 -69.45891303090642 665.3363128892385,0.2
1,458,5,0.026049857926386,-0.5417579433680381 0.6637994086461998 0.5156245493366169 -0.5865464994525478 0.14083201730053507 -0.7975772983749128 -0.6020477844636556 -0.734531611289819 0.31305235542699006,-44.84212870524517 -21.194742919207354 494.30978583884945,0.2
1,459,5,1.0,-0.8737385134314222 0.17741499342860495 0.4528851181628478 -0.44520462405217215 -0.6667055191062881 -0.5977429159059764 0.19589245230282012 -0.7238975555283655 0.6615122646110533,-65.84365091001386 13.19766822786461 653.8130111529674,0.2
1,459,5,0.9844536744725064,0.020762667536966026 -0.4677832770967776 -0.88359929679994 0.9188090831222095 0.3573536904116472 -0.167595372016356 0.3941557819046597 -0.8083793327502724 0.43722313979631755,84.68316083156637 -131.50569131387957 1508.1413481209536,0.2
