scene_id,im_id,obj_id,score,R,t,time
5,306,1,0.0167946920556135,0.9860061519770165 -0.07576603076617079 -0.14849706005647545 0.006486968781977187 0.9075191066359498 -0.41996070093130056 0.16658267466786114 0.41312053891404055 0.895310914056047,36.78337416518877 -140.14266705413607 614.2738880982989,0.2
5,317,1,1.0,-0.9830569996741472 0.11179426775864118 0.14526175369990896 0.009263746973431818 0.8217688535126625 -0.5697456751819158 -0.1830658853628278 -0.5587468058904624 -0.8088812573694175,-45.38415905868232 -92.43916379067664 697.9102808530442,0.2
5,317,1,0.0019810411081959,0.69613795113537 -0.5706456883987843 0.43560928743649086 -0.4984094185894017 0.05255725033709269 0.8653472059805699 -0.516701078429709 -0.8195128026753956 -0.24782808920841445,-189.26202657657217 -133.40775629800027 564.7311698235857,0.2
5,324,1,1.0,-0.9861794317264505 0.16329000904250612 -0.02804463204596375 0.16394025571945198 0.9862092368491489 -0.02269215080285113 0.023952473657973632 -0.026976176532579877 -0.9993490705981305,-9.609277971054926 -101.03634466043272 618.0772010711937,0.2
5,324,1,0.0212043172042476,0.9108498362851277 0.11700394145486782 0.395806333227984 -0.05774893545129299 0.9856721203580202 -0.1584788049020023 -0.4086779125345513 0.12149299911085568 0.9045561425215414,-57.30639730596546 -87.07672109556506 679.596036999063,0.2
5,324,1,0.0044582963663613,0.357062983933348 0.17967205016299512 -0.9166373218971828 -0.12288092528448248 0.9818327561113471 0.14458463690179899 0.9259623662470537 0.0610114203819398 0.37265440139240963,89.73740493838935 1.1499858373409468 928.7162766621575,0.2
5,332,1,1.0,-0.9512352545038002 0.23013893532164859 0.2053961076508231 0.05385349554947598 0.7795375095688373 -0.6240361144936382 -0.3037289772250798 -0.5825438538206651 -0.7539173474390775,23.065022640550378 -99.71319292366395 715.1113667925331,0.2
5,332,1,0.0667405092336723,0.8847138139251041 -0.1949581509589184 0.42340617239806033 -0.3423404771664258 0.3447219645047469 0.8740536395905298 -0.3163612889459775 -0.918236400151218 0.23823821753398874,-4.077663014240882 -55.63749016927721 398.4668906771233,0.2
5,341,1,1.0,-0.9766573116742624 -0.15082329394026298 0.15294714628985934 -0.18502865220543416 0.9523783490554197 -0.24236311211385567 -0.10910954777764904 -0.2650053098628062 -0.9580539088841895,39.90164753101884 -68.45467920760173 591.8768800383577,0.2
5,341,1,0.2742175984111468,-0.4373541972383984 -0.43683921547343174 -0.7860615790016156 -0.33759666612018313 0.8899163689570146 -0.30672030791406896 0.8335165248406861 0.13122635439164027 -0.536684121928892,63.15580924611469 -93.08338706762724 751.678246126616,0.2
5,341,1,0.1242447516641065,-0.9725933070816495 -0.2088089068184989 0.10227951629355606 -0.22559327631539888 0.9539635788638692 -0.19763897359205984 -0.056302155387377956 -0.2152959141147418 -0.9749244774156782,42.47922225476435 -87.21425528834449 755.9721791630757,0.2
5,348,1,1.0,-0.9595165152524108 -0.25633924733683133 -0.11669724603715775 -0.09947557341247644 0.6960589241588966 -0.7110601833832478 0.26350079174858115 -0.670665463829431 -0.6933795269362406,50.11636941896614 -55.71578324664369 657.5202958569536,0.2
5,348,1,0.0056764016503357,-0.10663677177857128 -0.14289710978032027 -0.9839761251783886 -0.013618719759057277 0.9897359674310136 -0.1422576720093498 0.9942047723566655 -0.0017694038054043432 -0.10748832417246189,-42.946081578667986 -75.9186762539479 878.0553167720228,0.2
5,348,1,0.001934925304445,0.9718881155626107 -0.21226927577606397 -0.10185894850067385 0.22821384231594072 0.9557071319186041 0.1858556433776247 0.057895880713161 -0.20387651302055657 0.9772831905005971,-22.041308105909557 -35.81416025783418 521.3740867501693,0.2
5,353,1,1.0,-0.9712877015689028 -0.17453348627132548 -0.16167332170452597 -0.036938010646595784 0.7819540088704399 -0.6222407181958761 0.23502294388095407 -0.5984028661206636 -0.7659492317824368,33.97355099461098 -41.03064803532063 600.372085029379,0.2
5,364,1,1.0,-0.9463896771033343 -0.31938461680682034 -0.04837401802007989 -0.2267384174659465 0.7634588009070105 -0.6047481702020008 0.23007883239725607 -0.5613591772339617 -0.7949462906498306,-14.180527545773863 -51.7540661360922 508.034961499484,0.2
5,364,1,0.0216748613392708,-0.9673902956191289 -0.2398070102014147 -0.0815390323721898 -0.2521285390286131 0.9424904822162337 0.21941488267460096 0.024232534932019992 0.2328181453196257 -0.9722183373402797,-15.171888071208512 -90.04950740968349 731.0869630581815,0.2
5,364,1,0.0089439032208211,0.9886705516513639 -0.10307258766275909 0.1091172853854544 0.15009671158549046 0.6729161057437149 -0.7243306508784062 0.0012318557585823328 0.7325025298954375 0.6807631939435134,-31.511821258855235 -59.27983124095383 668.448120334376,0.2
5,377,1,1.0,-0.9172588386011336 -0.3869579353260569 -0.09433864158601632 -0.09180182039311535 0.43588275152988554 -0.8953092497518647 0.38756760543240687 -0.8125698635852376 -0.43534074931306255,-59.45570037155145 -68.98552690498039 633.5305339949638,0.2
5,377,1,0.0104758072849609,0.6899601884820232 0.15596308566728698 -0.7068454245582904 -0.4140113726122263 0.8860433040946154 -0.20861890282723033 0.5937588076463299 0.43658078196163835 0.6759050962703071,-46.42347813900867 -83.41400456926871 838.3254338310693,0.2
5,377,1,0.0044581106230606,0.6526887282104019 0.028246448616029193 -0.7570994401052416 -0.23858052101565963 0.9561261446609163 -0.1700062660249591 0.7190804955350858 0.29159035244060255 0.6307918097951024,-38.646286034487396 -79.71905023592444 768.4044252188265,0.2
5,386,1,1.0,-0.9896618644335925 0.015483805378744317 0.14258206709407326 -0.055941998971902177 0.873733609427563 -0.4831770612391597 -0.13206016370144832 -0.4861582371282792 -0.8638346378997953,-62.776048936644116 -106.60345593325877 797.9567721744229,0.2
5,386,1,0.0538836519492067,-0.507591566747225 0.29793768505682067 -0.8084453829357182 0.1601794503373714 0.9545832734585795 0.25122364085157334 0.8465774300421166 -0.001977335602636826 -0.5322619139927256,5.781978326297718 -61.834852039778674 914.7421158744238,0.2
5,386,1,0.0379291241768318,0.5505051803292855 0.4582394008102566 -0.6978256931180434 -0.005960901536292945 0.8380241009398759 0.5456006542305345 0.8348104659642782 -0.29619631629878446 0.46406812875647363,9.067793624522754 -81.20942808356284 1023.0474671125863,0.2
5,393,1,1.0,-0.8856159219910146 -0.31993437365183053 -0.3366399193084744 -0.0705818771258927 0.8091647926414901 -0.5833271268943689 0.4590235694791616 -0.49284311388662494 -0.7391907925273046,-19.87438614479018 -98.30008002844974 707.2988297832903,0.2
5,393,1,0.0052679897907056,0.9892761134623251 -0.13720010896614857 -0.05008893523078457 0.09900702217315793 0.8820529443619568 -0.4606302344644851 0.1073796111618988 0.45073133177324126 0.8861776828969683,-5.9989776158682755 -56.087532216702364 633.1926225156705,0.2
5,393,1,0.0042477604754495,0.89628191289717 0.08548598931198967 0.43516764383940637 -0.3387029958086426 0.765375950032458 0.5472476000332603 -0.2862848463395166 -0.6378807104335912 0.7149469812602166,-287.5937010204779 -205.91286439991504 1058.3335796742551,0.2
5,409,1,1.0,-0.9507761659808369 -0.13717099447614095 -0.27786471614295793 0.0050635147029170074 0.8896923613593636 -0.4565324336316676 0.30983712337554614 -0.43546712896982953 -0.8452037248883494,48.529552534547555 -89.0400203212807 695.5768429744486,0.2
5,409,1,0.0232223030079897,0.8907500388480305 0.2235195669172788 -0.3957314386011608 -0.42445547095558944 0.0978291810682963 -0.9001483236152669 -0.16248668089446863 0.9697775283726772 0.18201544988071888,-126.83577743186497 -109.3769078359807 457.80720261691243,0.2
5,409,1,0.0145632981884357,-0.35124687347597955 -0.6907505472930572 -0.6320516713748102 0.7083774878737713 0.2453639825724122 -0.661814060541063 0.6122311398050527 -0.6801912947623974 0.40312880569671394,-179.69146953540593 -56.55746670042473 563.608881663084,0.2
5,423,1,1.0,-0.9177863456559137 -0.37967709960863216 -0.11624768281708113 -0.25525687976252276 0.7883967418609268 -0.5597093020104058 0.3041580987931521 -0.4840205341262409 -0.820494956402953,39.5369558573366 -64.70395853757594 648.7137326753289,0.2
5,423,1,0.0016303499838463,0.9420294853218545 -0.28001576443088716 -0.18485567466114702 0.006353036825162139 0.5657229875198123 -0.8245708825290621 0.3354699505281211 0.7755956891717772 0.5347066852310861,-237.16772578229288 -87.4645228677432 762.4362132679101,0.2
5,423,1,0.0010303396927682,0.1185768337799361 0.12330048029961728 0.9852596236772363 -0.2203178438233519 0.9707934181694078 -0.09497466468478166 -0.9681939796258571 -0.20580848086714326 0.1422789057429252,-31.631446140226203 -19.548485718249925 689.811932698231,0.2
5,436,1,1.0,-0.9614814037046846 -0.2704130009765795 -0.049298268051827604 -0.2078272238701928 0.8325604468836383 -0.5134695193517577 0.17989262171772963 -0.4834458720350777 -0.8566905704300504,-12.387517425528188 -69.5891207628983 578.9155761332248,0.2
5,436,1,0.1595886769679177,-0.7850995675243925 -0.01398643090131637 0.619211634922709 0.025556112563046393 0.9981620787760594 0.05494860875509082 -0.6188421076362505 0.0589647712121216 -0.7832991775638638,-18.1567344718172 -76.80259995233365 836.3691708154697,0.2
5,436,1,0.0862149408208863,0.5956384234581621 -0.06450968220166436 0.8006580852039874 0.14288698018340085 0.9893819437595954 -0.026583458325683873 -0.7904417621775456 0.1302377451613979 0.5985314948613241,-34.47581101497296 -90.97204006412798 1019.7145441081477,0.2
5,450,1,1.0,-0.07661880091510159 0.7108825747997929 0.6991248273322502 0.2956761770437366 0.6858449168580254 -0.6649754494331417 -0.9522106687467499 0.15576493464841418 -0.2627396571871904,-53.66853152099401 -84.16176919094535 629.5221714775545,0.2
5,450,1,0.0761211151968344,0.5923932084588017 0.3051841214447857 -0.7456091057584134 -0.2245735131683254 0.9513459571601398 0.21096826059455848 0.7737163716473386 0.0424678915538773 0.6321071542324493,-65.34404936989439 -104.28315372611935 816.98266957589,0.2
5,450,1,0.0144861102657837,0.7367310666927076 -0.5261158703784876 -0.4247698509848739 0.6268630525886087 0.7669303328688123 0.13733381894138139 0.2535153815237186 -0.3674506163576535 0.8948240027342047,-1.0827690972405817 -46.96365477325806 949.5984560111513,0.2
5,458,1,1.0,-0.9870072587659582 -0.14565143599802421 0.06784047711375747 -0.14808521010215547 0.9884463803782332 -0.03231909135741976 -0.06234935197986643 -0.0419453490733147 -0.9971725758357018,-49.511854745916494 -101.21827223146887 727.5339706935799,0.2
5,458,1,0.0201371161135607,0.7809284269417957 0.08529737462765079 -0.6187690602121625 -0.06219962558931771 0.9963275685269859 0.05884371478461409 0.6215158876253779 -0.007465525750709873 0.7833659855741149,-67.19412695411197 -72.39180177686339 621.4239120577151,0.2
5,458,1,0.0158570253139758,0.9985273896851917 -0.052426278635336346 0.013947664927410983 0.0542020687732076 0.9749050743093822 -0.21592181878291578 -0.0022776718775382246 0.21635984237900507 0.9763110318011112,-59.38884591824097 -128.2245743110068 854.4645240628395,0.2
5,463,1,1.0,-0.972701388147804 -0.13345006503098836 0.1898501768199334 -0.11850482614592059 0.9890411624807299 0.08805785086459453 -0.1995209655035283 0.0631558315754849 -0.9778561884359831,-35.04348149214162 -109.86437907589769 728.0585314618413,0.2
5,463,1,0.0037436815749599,0.2667967346136372 -0.25005238159977705 0.9307487893388741 -0.1231884015516619 0.9489846589241546 0.2902632164945328 -0.9558473309700911 -0.19209873394399302 0.22238245500593798,-76.02335276259366 -40.78654660710315 554.6331729697549,0.2
5,463,1,0.0021301218866792,0.8422463570563387 -0.2742209983563098 -0.4641378222961315 0.01589949175133698 0.8732219329004539 -0.4870633039591921 0.5388583117920478 0.40284773793837286 0.7398279663885114,64.59440055186774 -91.29449406170839 977.0891175860525,0.2
5,468,1,1.0,-0.9490240762660239 -0.043773579596834956 0.31214928543358816 -0.0379056714435173 0.9989724265946 0.024844536142001473 -0.3129160634097206 0.011745834707446494 -0.9497081512902735,-16.07898601433861 -106.779528187926 727.1115104859916,0.2
5,468,1,0.0265083723591267,0.6917109401853738 0.04946138732900213 -0.7204786925311231 0.6720597452564208 0.3210761639215048 0.6672674094898731 0.26433250657787283 -0.9457608937384446 0.18885088784889895,46.29884070162549 -52.04147449997563 615.3873790856852,0.2
5,468,1,0.0222789582565831,-0.5319309429277066 0.1142497826665588 -0.8390449684711093 -0.14977575420787195 0.9625396247910063 0.22601923404580326 0.8334366775031586 0.24589521725286273 -0.4948927628533917,63.24959426063135 -83.8364508652917 976.4825319244184,0.2
5,475,1,1.0,-0.9811270897398223 -0.10162423052186269 -0.16450577360538407 -0.11652542237974815 0.9896631013940363 0.08359887366680642 0.15430962289464598 0.10119022437951546 -0.9828270848791946,20.63213914951786 -114.33217222002871 781.2420511093278,0.2
5,475,1,0.009566482785396,0.8889155857962172 -0.012896415409580253 -0.4578894667910057 -0.055522910400910855 0.9891999375425153 -0.13564914296263025 0.45469361964863814 0.14600399321753915 0.8785991954329075,7.727684625871429 -80.22922251121125 812.0672672885539,0.2
5,475,1,0.005938290777415,-0.34617065986661494 0.14921092716520207 -0.9262299787104783 -0.027313852821381865 0.9852500170417207 0.1689270770579449 0.9377738681001749 0.08377650705173695 -0.3369891232289938,4.4761182123918 -88.1552576429866 1077.8307042193046,0.2
5,486,1,1.0,-0.6048544691669402 -0.7038327414814438 -0.3725191849388348 -0.5213245114028857 0.7035909861521287 -0.48288764533379513 0.6019732759345062 -0.09787336830920701 -0.7924954125018572,68.35133495809654 -107.08362390221033 827.6635109486577,0.2
